edmonton-E7,2011-08-25,gr,-06
edmonton-E7,2011-09-01,gr,-06
edmonton-E7,2011-09-09,gr,-06
edmonton-E7,2011-09-16,gr,-06
edmonton-E7,2011-09-23,gr,-06
edmonton-E7,2011-09-30,gr,-06
edmonton-E7,2011-10-07,gr,-06
edmonton-E7,2011-10-17,gr,-06
edmonton-E7,2011-10-24,gr,-06
edmonton-E7,2011-11-02,gr,-06
edmonton-E7,2011-11-15,gr,-07
edmonton-E7,2011-11-25,gr,-07
edmonton-E7,2011-12-07,gr,-07
edmonton-E7,2011-12-15,gr,-07
edmonton-E7,2011-12-22,gr,-07
edmonton-E7,2012-01-03,gr,-07
edmonton-E7,2012-01-12,gr,-07
edmonton-E7,2012-01-24,gr,-07
edmonton-E7,2012-02-03,gr,-07
edmonton-E7,2012-02-15,gr,-07
edmonton-E7,2012-02-28,gr,-07
edmonton-E7,2012-03-09,gr,-07
edmonton-E7,2012-03-19,gr,-06
edmonton-E7,2012-03-26,gr,-06
edmonton-E7,2012-04-02,gr,-06
edmonton-E7,2012-04-11,gr,-06
edmonton-E7,2012-04-18,gr,-06
edmonton-E7,2012-04-25,gr,-06
edmonton-E7,2012-05-02,gr,-06
edmonton-E7,2012-05-09,gr,-06
edmonton-E7,2012-05-16,gr,-06
edmonton-E7,2012-05-24,gr,-06
edmonton-E7,2012-05-31,gr,-06
edmonton-E8,2011-06-07,gr,-06
edmonton-E8,2011-06-14,gr,-06
edmonton-E8,2011-06-21,gr,-06
edmonton-E8,2011-06-28,gr,-06
edmonton-E8,2011-07-06,gr,-06
edmonton-E8,2011-07-13,gr,-06
edmonton-E8,2011-07-20,gr,-06
edmonton-E8,2011-07-27,gr,-06
edmonton-E8,2011-08-04,gr,-06
edmonton-E8,2011-08-11,gr,-06
edmonton-E8,2011-08-18,gr,-06
edmonton-E8,2011-08-25,gr,-06
edmonton-E8,2011-09-01,gr,-06
edmonton-E8,2011-09-09,gr,-06
edmonton-E8,2011-09-16,gr,-06
edmonton-E8,2011-09-23,gr,-06
edmonton-E8,2011-09-30,gr,-06
edmonton-E8,2011-10-07,gr,-06
edmonton-E8,2011-10-17,gr,-06
edmonton-E8,2011-10-24,gr,-06
edmonton-E8,2011-11-03,gr,-06
edmonton-E8,2011-11-16,gr,-07
edmonton-E8,2011-11-28,gr,-07
edmonton-E8,2011-12-08,gr,-07
edmonton-E8,2011-12-15,gr,-07
edmonton-E8,2011-12-22,gr,-07
edmonton-E8,2012-01-03,gr,-07
edmonton-E8,2012-01-13,gr,-07
edmonton-E8,2012-01-25,gr,-07
edmonton-E8,2012-02-06,gr,-07
edmonton-E8,2012-02-16,gr,-07
edmonton-E8,2012-02-29,gr,-07
edmonton-E8,2012-03-12,gr,-06
edmonton-E8,2012-03-19,gr,-06
edmonton-E8,2012-03-26,gr,-06
edmonton-E8,2012-04-02,gr,-06
edmonton-E8,2012-04-11,gr,-06
edmonton-E8,2012-04-18,gr,-06
edmonton-E8,2012-04-25,gr,-06
edmonton-E8,2012-05-02,gr,-06
edmonton-E8,2012-05-09,gr,-06
edmonton-E8,2012-05-16,gr,-06
edmonton-E8,2012-05-24,gr,-06
edmonton-E8,2012-05-31,gr,-06
